,date,open,high,low,close,volume
1027,2023-07-30,2126.85,2138.67,2091.5,2100.34,2502890000.0
1028,2023-07-31,2097.85,2126.57,2094.06,2106.18,1858000000.0
1029,2023-08-01,2106.06,2124.32,2070.33,2077.58,1924430000.0
1030,2023-08-02,2078.6,2086.84,2062.0,2086.84,1812470000.0
1031,2023-08-03,2088.56,2109.29,2083.92,2089.84,1781940000.0
1032,2023-08-06,2095.43,2101.9,2041.69,2051.47,2687150000.0
1033,2023-08-07,2051.57,2069.73,2030.19,2048.26,2333570000.0
1034,2023-08-08,2047.72,2055.31,2013.37,2019.85,1737010000.0
1035,2023-08-09,2018.72,2061.08,2000.23,2060.91,1888330000.0
1036,2023-08-10,2058.96,2080.81,2045.98,2066.05,2156580000.0
1037,2023-08-13,2065.4,2087.93,2057.7,2080.86,3018460000.0
1038,2023-08-14,2079.25,2094.04,2073.49,2077.24,2091390000.0
1039,2023-08-15,2077.03,2078.76,2041.12,2045.44,2157310000.0
1040,2023-08-16,2044.05,2044.05,2014.0,2025.12,1679980000.0
1041,2023-08-17,2025.98,2043.01,2025.4,2033.13,1541370000.0
1042,2023-08-20,2033.2,2034.88,2008.03,2011.14,1447410000.0
1043,2023-08-21,2012.46,2019.51,1991.81,1998.28,1408980000.0
1044,2023-08-22,1998.14,2016.18,1990.29,2015.98,1332560000.0
1045,2023-08-23,2016.8,2048.26,2015.8,2045.45,1510490000.0
1046,2023-08-24,2045.86,2052.2,2009.09,2013.93,1550580000.0
1047,2023-08-27,2014.21,2016.11,1989.22,1993.38,1262770000.0
1048,2023-08-28,1994.03,2009.7,1989.37,1998.48,988629000.0
1049,2023-08-29,1999.01,2002.81,1988.51,1993.42,865120000.0
1050,2023-08-30,1994.63,2001.72,1985.1,1990.59,1130010000.0
1051,2023-09-03,1990.82,1991.11,1958.83,1960.78,1186620000.0
1052,2023-09-04,1960.79,1977.96,1946.62,1967.83,1099140000.0
1053,2023-09-05,1966.8,1974.11,1954.19,1961.37,796870000.0
1054,2023-09-07,1960.72,1960.78,1929.66,1932.45,1150920000.0
1055,2023-09-10,1933.25,1946.75,1933.06,1942.68,1072210000.0
1056,2023-09-11,1942.98,1986.99,1941.86,1986.99,1518340000.0
1057,2023-09-12,1987.17,1998.54,1962.71,1967.57,1135060000.0
1058,2023-09-13,1967.26,2007.48,1967.25,2007.06,1495520000.0
1059,2023-09-17,2009.99,2010.86,1961.05,1964.91,2028470000.0
1060,2023-09-18,1965.45,1974.98,1952.88,1969.18,870444000.0
1061,2023-09-19,1970.42,1986.72,1960.62,1985.43,1176680000.0
1062,2023-09-21,1988.71,2040.28,1988.67,2029.78,3293920000.0
1063,2023-09-24,2029.42,2037.02,2003.83,2010.35,2326900000.0
1064,2023-09-25,2012.21,2015.56,1999.62,2004.45,1565570000.0
1065,2023-09-26,2006.64,2030.51,2005.42,2022.91,2093810000.0
1066,2023-09-27,2023.52,2027.19,1993.46,2004.3,1814360000.0
1067,2023-10-01,2004.58,2005.32,1964.44,1971.1,1830490000.0
1068,2023-10-02,1970.28,1982.51,1954.35,1976.29,1737310000.0
1069,2023-10-03,1977.83,1978.27,1954.13,1958.72,1199100000.0
1070,2023-10-04,1958.87,1976.19,1957.23,1967.97,1189930000.0
1071,2023-10-05,1967.58,1970.15,1954.02,1956.92,1106520000.0
1072,2023-10-08,1963.8,1964.02,1917.69,1921.24,1801770000.0
1073,2023-10-09,1919.97,1926.72,1902.87,1908.66,1170170000.0
1074,2023-10-10,1908.29,1913.58,1885.37,1889.59,1283180000.0
1075,2023-10-11,1890.04,1905.05,1884.4,1894.76,1088550000.0
1076,2023-10-12,1896.18,1897.6,1870.19,1874.6,1700130000.0
1077,2023-10-16,1874.13,1876.62,1846.79,1851.43,1253290000.0
1078,2023-10-17,1851.18,1884.67,1851.03,1864.62,1008440000.0
1079,2023-10-18,1864.28,1908.4,1864.25,1907.89,934894000.0
1080,2023-10-19,1908.66,1915.98,1893.94,1903.84,970613000.0
1081,2023-10-29,1903.59,1903.91,1867.09,1875.65,742925000.0
1082,2023-10-30,1876.47,1878.83,1856.9,1878.7,694222000.0
1083,2023-10-31,1878.29,1878.98,1860.47,1864.4,571483000.0
1084,2023-11-01,1864.19,1872.19,1853.49,1858.56,812089000.0
1085,2023-11-02,1858.27,1859.48,1842.73,1847.7,964478000.0
1086,2023-11-05,1846.75,1846.77,1817.76,1826.23,972367000.0
1087,2023-11-06,1826.68,1850.58,1824.56,1847.54,938929000.0
1088,2023-11-07,1848.06,1864.85,1847.1,1858.76,996586000.0
1089,2023-11-08,1858.11,1869.01,1851.19,1863.94,782743000.0
1090,2023-11-09,1864.4,1866.93,1847.85,1852.08,836006000.0
1091,2023-11-20,1852.29,1873.34,1846.52,1853.48,1099320000.0
1092,2023-11-21,1853.17,1853.87,1821.38,1829.65,950480000.0
1093,2023-11-22,1830.11,1850.54,1816.4,1850.33,1087100000.0
1094,2023-11-23,1847.69,1864.59,1826.49,1860.2,1348350000.0
1095,2023-11-26,1859.24,1908.19,1852.67,1907.95,2011760000.0
1096,2023-11-27,1909.97,1926.52,1889.71,1896.67,1754750000.0
1097,2023-11-28,1896.4,1902.63,1885.23,1894.53,1280230000.0
1098,2023-11-29,1894.79,1907.07,1871.93,1876.6,1014200000.0
1099,2023-11-30,1874.24,1876.4,1851.32,1858.53,1323520000.0
1100,2023-12-03,1858.47,1861.67,1837.85,1851.23,964010000.0
1101,2023-12-04,1848.71,1859.32,1843.37,1847.81,1197260000.0
1102,2023-12-05,1849.01,1857.35,1833.02,1837.71,1544940000.0
1103,2023-12-06,1837.24,1841.8,1830.31,1841.04,1141810000.0
1104,2023-12-07,1840.42,1861.22,1834.64,1852.77,2799150000.0
1105,2023-12-10,1866.12,1963.98,1866.12,1963.98,482482000.0
1106,2023-12-11,1989.54,1989.71,1928.76,1948.57,4842770000.0
1107,2023-12-12,1952.19,1990.39,1940.15,1985.44,4309020000.0
1108,2023-12-13,1990.36,2017.22,1976.04,1988.04,3909200000.0
1109,2023-12-14,1989.53,1997.12,1973.42,1994.6,3151640000.0
1110,2023-12-17,1986.06,2022.82,1951.02,2022.35,5157850000.0
1111,2023-12-18,2025.73,2070.59,2025.68,2060.49,6868180000.0
1112,2023-12-19,2065.06,2107.32,2053.27,2106.48,5984700000.0
1113,2023-12-20,2113.94,2150.98,2110.76,2141.87,7009580000.0
1114,2023-12-21,2148.16,2154.51,2102.79,2109.1,6274320000.0
1115,2023-12-24,2113.69,2132.63,2082.93,2088.07,7111730000.0
1116,2023-12-27,2089.89,2109.35,2055.35,2070.84,5248780000.0
1117,2023-12-28,2072.09,2085.36,2059.49,2068.9,4290930000.0
1118,2024-01-01,2072.45,2096.44,2056.87,2060.15,4483980000.0
1119,2024-01-02,2060.47,2061.92,2024.14,2030.1,4044660000.0
1120,2024-01-03,2030.95,2058.31,2023.76,2058.0,4048860000.0
1121,2024-01-04,2058.57,2072.08,2046.05,2049.28,5581110000.0
1122,2024-01-07,2049.9,2056.49,2019.77,2022.92,5241410000.0
1123,2024-01-08,2025.89,2059.66,2025.62,2059.49,4675230000.0
1124,2024-01-09,2063.56,2098.04,2063.42,2080.12,6118320000.0
1125,2024-01-10,2084.59,2116.44,2084.44,2089.62,5134850000.0
1126,2024-01-11,2091.28,2106.43,2082.49,2088.99,4307760000.0
1127,2024-01-14,2093.48,2121.67,2093.44,2120.62,5450420000.0
1128,2024-01-16,2125.2,2178.37,2125.11,2175.17,8023860000.0
1129,2024-01-17,2181.8,2215.54,2154.02,2163.06,9768970000.0
1130,2024-01-18,2163.39,2167.43,2133.12,2155.82,8174990000.0
1131,2024-01-21,2156.52,2165.67,2123.86,2130.18,7677740000.0
1132,2024-01-22,2128.56,2134.81,2090.64,2098.69,6366070000.0
1133,2024-01-23,2096.99,2112.15,2087.22,2098.29,4294570000.0
1134,2024-01-24,2098.97,2120.46,2083.45,2088.04,3897020000.0
1135,2024-01-25,2088.49,2096.75,2072.78,2084.09,3764510000.0
1136,2024-01-28,2084.64,2098.14,2075.37,2094.46,3833776580.76
1137,2024-01-29,2097.48,2114.79,2097.23,2104.72,4566522230.82
1138,2024-01-30,2105.87,2128.11,2105.46,2119.61,5544217593.12
1139,2024-01-31,2119.17,2131.28,2088.48,2097.93,5295605057.48
1140,2024-02-01,2103.2,2103.22,2063.68,2067.01,4180632139.37
1141,2024-02-04,2067.47,2072.9,2053.46,2061.7,3216727221.79
1142,2024-02-05,2063.93,2084.8,2060.55,2076.27,2438058254.56
1143,2024-02-06,2073.83,2087.24,2067.59,2085.71,2591534907.76
1144,2024-02-07,2095.1,2107.57,2086.76,2090.64,2842550237.47
1145,2024-02-08,2094.18,2097.97,2082.72,2096.38,3212283453.63
1146,2024-02-11,2101.28,2109.32,2083.6,2085.82,4085678472.16
1147,2024-02-12,2085.81,2103.91,2081.81,2101.16,3586984128.48
1148,2024-02-13,2101.56,2101.55,2064.84,2070.59,4667179304.14
1149,2024-02-14,2071.71,2081.62,2064.34,2076.5,4252722895.26
1150,2024-02-15,2075.62,2077.1,2055.72,2062.03,3869118741.98
1151,2024-02-18,2060.68,2062.32,2030.29,2034.82,3775422196.17
1152,2024-02-20,2034.79,2043.5,2025.89,2033.06,3113556978.43
1153,2024-02-21,2034.39,2044.44,2020.88,2026.59,2241961799.37
1154,2024-02-22,2027.57,2030.4,2000.55,2005.83,3206167025.37
1155,2024-02-25,2006.89,2011.81,1976.68,1979.02,3086951070.51
1156,2024-02-26,1980.9,1997.52,1973.3,1992.3,2017739060.68
1157,2024-02-27,1992.7,2007.85,1980.43,2001.64,1869813526.21
1158,2024-02-28,2002.94,2009.5,1992.46,2000.77,2038100977.42
1159,2024-02-29,2001.02,2007.57,1970.04,1972.09,2598737228.86
1160,2024-03-03,1972.63,1975.39,1946.42,1960.3,2082786089.08
1161,2024-03-04,1976.14,2078.16,1976.14,2078.0,375209978.32
1162,2024-03-05,2094.71,2095.19,2003.77,2007.69,4113676958.02
1163,2024-03-06,2008.93,2036.32,1992.34,2017.03,3450838357.20
1164,2024-03-07,2020.95,2040.9,2017.0,2030.55,3199205820.35
1165,2024-03-10,2032.58,2061.2,2032.58,2052.65,2922771558.91
1166,2024-03-12,2065.63,2111.24,2064.08,2111.24,4551632347.82
1167,2024-03-13,2123.91,2124.08,2093.89,2108.72,4248523332.22
1168,2024-03-14,2110.55,2110.55,2074.05,2080.87,3943592302.13
1169,2024-03-17,2082.41,2086.03,2064.32,2070.25,3387980384.33
1170,2024-03-18,2073.59,2075.62,2060.08,2073.53,2885637818.91
1171,2024-03-19,2074.54,2091.52,2064.44,2067.29,3633936554.87
1172,2024-03-20,2072.48,2084.59,2058.78,2063.95,3496284036.16
1173,2024-03-21,2065.52,2074.97,2045.11,2048.57,4313017713.50
1174,2024-03-25,2050.68,2051.67,2027.77,2031.55,2489118485.08
1175,2024-03-26,2033.0,2048.74,2032.13,2041.7,2354348503.01
1176,2024-03-27,2042.09,2053.71,2025.1,2030.86,2235485534.30
1177,2024-03-28,2033.42,2039.34,2023.13,2035.64,2653349468.51
1178,2024-03-31,2034.71,2040.48,2014.32,2018.33,3205332324.76
1179,2024-04-01,2017.18,2019.76,2006.96,2012.07,2874754305.75
1180,2024-04-02,2014.55,2018.07,2004.28,2010.21,2291645585.49
1181,2024-04-03,2011.66,2017.21,1999.85,2006.78,2536233986.67
1182,2024-04-04,2007.13,2011.37,2000.33,2004.05,3037267307.85
1183,2024-04-07,2009.05,2026.82,2000.36,2026.81,4256676333.56
1184,2024-04-09,2035.2,2046.61,2030.44,2036.01,4143783989.11
1185,2024-04-10,2038.11,2045.46,2016.34,2025.3,3485660640.32
1186,2024-04-14,2025.7,2031.9,2017.88,2023.35,3063772652.62
1187,2024-04-15,2022.32,2026.99,2002.21,2006.52,2797577432.68
1188,2024-04-16,2004.97,2004.96,1988.19,1991.71,2103019218.58
1189,2024-04-18,1992.37,1992.37,1967.39,1972.14,2093612792.78
1190,2024-04-21,1972.92,1984.46,1953.29,1984.43,2259959456.89
1191,2024-04-22,1984.08,1992.78,1964.42,1969.02,2058305185.19
1192,2024-04-24,1969.41,1979.57,1963.34,1969.17,2536431998.50
